#1 AntPos X	#2 AntVel X	#3 AntPos Y	#4 AntVel Y	#5 AntAngle	
5.53443;1.96476;10.7723;-0.373793;-0.188002;
5.7309;1.96476;10.7349;-0.373793;-0.188002;
5.92738;1.96476;10.6975;-0.373793;-0.188002;
6.12386;1.96476;10.6601;-0.373793;-0.188002;
6.32033;1.96476;10.6228;-0.373793;-0.188002;
6.51681;1.96476;10.5854;-0.373793;-0.188002;
6.71328;1.96476;10.548;-0.373793;-0.188002;
6.90976;1.96476;10.5106;-0.373793;-0.188002;
7.10623;1.96476;10.4733;-0.373793;-0.188002;
7.30271;1.96476;10.4359;-0.373793;-0.188002;
7.49919;1.96476;10.3985;-0.373793;-0.188002;
7.69566;1.96476;10.3611;-0.373793;-0.188002;
7.89214;1.96476;10.3237;-0.373793;-0.188002;
8.08861;1.96476;10.2864;-0.373793;-0.188002;
8.28509;1.96476;10.249;-0.373793;-0.188002;
8.48157;1.96476;10.2116;-0.373793;-0.188002;
8.67804;1.96476;10.1742;-0.373793;-0.188002;
8.87452;1.96476;10.1368;-0.373793;-0.188002;
9.07099;1.96476;10.0995;-0.373793;-0.188002;
9.26747;1.96476;10.0621;-0.373793;-0.188002;
9.46395;1.96476;10.0247;-0.373793;-0.188002;
9.66042;1.96476;9.98732;-0.373793;-0.188002;
9.8569;1.96476;9.94994;-0.373793;-0.188002;
10.0534;1.96476;9.91256;-0.373793;-0.188002;
10.2498;1.96476;9.87518;-0.373793;-0.188002;
10.4463;1.96476;9.8378;-0.373793;-0.188002;
10.6428;1.96476;9.80042;-0.373793;-0.188002;
10.8393;1.96476;9.76305;-0.373793;-0.188002;
11.0358;1.96476;9.72567;-0.373793;-0.188002;
11.2322;1.96476;9.68829;-0.373793;-0.188002;
11.4287;1.96476;9.65091;-0.373793;-0.188002;
11.6252;1.96476;9.61353;-0.373793;-0.188002;
11.8217;1.96476;9.57615;-0.373793;-0.188002;
12.0181;1.96476;9.53877;-0.373793;-0.188002;
12.2146;1.96476;9.50139;-0.373793;-0.188002;
12.4111;1.96476;9.46401;-0.373793;-0.188002;
12.6076;1.96476;9.42663;-0.373793;-0.188002;
12.804;1.96476;9.38925;-0.373793;-0.188002;
13.0005;1.96476;9.35187;-0.373793;-0.188002;
13.197;1.96476;9.31449;-0.373793;-0.188002;
13.3935;1.96476;9.27711;-0.373793;-0.188002;
13.5899;1.96476;9.23974;-0.373793;-0.188002;
13.7864;1.96476;9.20236;-0.373793;-0.188002;
13.9829;1.96476;9.16498;-0.373793;-0.188002;
14.1794;1.96476;9.1276;-0.373793;-0.188002;
14.3758;1.96476;9.09022;-0.373793;-0.188002;
14.5723;1.96476;9.05284;-0.373793;-0.188002;
14.7688;1.96476;9.01546;-0.373793;-0.188002;
14.9653;1.96476;8.97808;-0.373793;-0.188002;
15.1617;1.96476;8.9407;-0.373793;-0.188002;
15.3582;1.96476;8.90332;-0.373793;-0.188002;
15.5547;1.96476;8.86594;-0.373793;-0.188002;
15.7512;1.96476;8.82856;-0.373793;-0.188002;
15.9477;1.96476;8.79118;-0.373793;-0.188002;
16.1441;1.96476;8.7538;-0.373793;-0.188002;
16.3406;1.96476;8.71642;-0.373793;-0.188002;
16.5371;1.96476;8.67905;-0.373793;-0.188002;
16.7336;1.96476;8.64167;-0.373793;-0.188002;
16.93;1.96476;8.60429;-0.373793;-0.188002;
17.1265;1.96476;8.56691;-0.373793;-0.188002;
17.323;1.96476;8.52953;-0.373793;-0.188002;
17.5195;1.96476;8.49215;-0.373793;-0.188002;
17.7159;1.96476;8.45477;-0.373793;-0.188002;
17.9124;1.96476;8.41739;-0.373793;-0.188002;
18.1089;1.96476;8.38001;-0.373793;-0.188002;
18.3054;1.96476;8.34263;-0.373793;-0.188002;
18.5018;1.96476;8.30525;-0.373793;-0.188002;
18.6983;1.96476;8.26787;-0.373793;-0.188002;
18.8948;1.96476;8.23049;-0.373793;-0.188002;
19.0913;1.96476;8.19311;-0.373793;-0.188002;
19.2877;1.96476;8.15574;-0.373793;-0.188002;
19.4842;1.96476;8.11836;-0.373793;-0.188002;
19.6807;1.96476;8.08098;-0.373793;-0.188002;
19.8772;1.96476;8.0436;-0.373793;-0.188002;
20.0736;1.96476;8.00622;-0.373793;-0.188002;
20.2701;1.96476;7.96884;-0.373793;-0.188002;
20.4666;1.96476;7.93146;-0.373793;-0.188002;
20.6631;1.96476;7.89408;-0.373793;-0.188002;
20.8595;1.96476;7.8567;-0.373793;-0.188002;
21.056;1.96476;7.81932;-0.373793;-0.188002;
21.2525;1.96476;7.78194;-0.373793;-0.188002;
21.449;1.96476;7.74456;-0.373793;-0.188002;
21.6455;1.96476;7.70718;-0.373793;-0.188002;
21.8419;1.96476;7.6698;-0.373793;-0.188002;
22.0384;1.96476;7.63242;-0.373793;-0.188002;
22.2349;1.96476;7.59505;-0.373793;-0.188002;
22.4314;1.96476;7.55767;-0.373793;-0.188002;
22.6278;1.96476;7.52029;-0.373793;-0.188002;
22.8243;1.96476;7.48291;-0.373793;-0.188002;
23.0208;1.96476;7.44553;-0.373793;-0.188002;
23.2173;1.96476;7.40815;-0.373793;-0.188002;
23.4137;1.96476;7.37077;-0.373793;-0.188002;
23.6102;1.96476;7.33339;-0.373793;-0.188002;
23.8067;1.96476;7.29601;-0.373793;-0.188002;
24.0032;1.96476;7.25863;-0.373793;-0.188002;
24.1996;1.96476;7.22125;-0.373793;-0.188002;
24.3961;1.96476;7.18387;-0.373793;-0.188002;
24.5926;1.96476;7.14649;-0.373793;-0.188002;
24.7891;1.96476;7.10911;-0.373793;-0.188002;
24.9855;1.96476;7.07174;-0.373793;-0.188002;
25.182;1.96476;7.03436;-0.373793;-0.188002;
25.3785;1.96476;6.99698;-0.373793;-0.188002;
25.575;1.96476;6.9596;-0.373793;-0.188002;
25.7714;1.96476;6.92222;-0.373793;-0.188002;
25.9679;1.96476;6.88484;-0.373793;-0.188002;
26.1644;1.96476;6.84746;-0.373793;-0.188002;
26.3609;1.96476;6.81008;-0.373793;-0.188002;
26.5574;1.96476;6.7727;-0.373793;-0.188002;
26.7538;1.96476;6.73532;-0.373793;-0.188002;
26.9503;1.96476;6.69794;-0.373793;-0.188002;
27.1468;1.96476;6.66056;-0.373793;-0.188002;
27.3433;1.96476;6.62318;-0.373793;-0.188002;
27.5397;1.96476;6.5858;-0.373793;-0.188002;
27.7362;1.96476;6.54842;-0.373793;-0.188002;
27.9327;1.96476;6.51105;-0.373793;-0.188002;
28.1292;1.96476;6.47367;-0.373793;-0.188002;
28.3256;1.96476;6.43629;-0.373793;-0.188002;
28.5221;1.96476;6.39891;-0.373793;-0.188002;
28.7186;1.96476;6.36153;-0.373793;-0.188002;
28.9151;1.96476;6.32415;-0.373793;-0.188002;
29.1115;1.96476;6.28677;-0.373793;-0.188002;
29.308;1.96476;6.24939;-0.373793;-0.188002;
29.5045;1.96476;6.21201;-0.373793;-0.188002;
29.701;1.96476;6.17463;-0.373793;-0.188002;
29.8974;1.96476;6.13725;-0.373793;-0.188002;

-29.9061;1.96476;6.09987;-0.373793;-0.188002;
-29.7096;1.96476;6.06249;-0.373793;-0.188002;
-29.5131;1.96476;6.02511;-0.373793;-0.188002;
-29.3167;1.96476;5.98774;-0.373793;-0.188002;
-29.1202;1.96476;5.95036;-0.373793;-0.188002;
-28.9237;1.96476;5.91298;-0.373793;-0.188002;
-28.7272;1.96476;5.8756;-0.373793;-0.188002;
-28.5308;1.96476;5.83822;-0.373793;-0.188002;
-28.3343;1.96476;5.80084;-0.373793;-0.188002;
-28.1378;1.96476;5.76346;-0.373793;-0.188002;
-27.9413;1.96476;5.72608;-0.373793;-0.188002;
-27.7448;1.96476;5.6887;-0.373793;-0.188002;
-27.5484;1.96476;5.65132;-0.373793;-0.188002;
-27.3519;1.96476;5.61394;-0.373793;-0.188002;
-27.1554;1.96476;5.57656;-0.373793;-0.188002;
-26.9589;1.96476;5.53918;-0.373793;-0.188002;
-26.7625;1.96476;5.5018;-0.373793;-0.188002;
-26.566;1.96476;5.46442;-0.373793;-0.188002;
-26.3695;1.96476;5.42705;-0.373793;-0.188002;
-26.173;1.96476;5.38967;-0.373793;-0.188002;
-25.9766;1.96476;5.35229;-0.373793;-0.188002;
-25.7801;1.96476;5.31491;-0.373793;-0.188002;
-25.5836;1.96476;5.27753;-0.373793;-0.188002;
-25.3871;1.96476;5.24015;-0.373793;-0.188002;
-25.1907;1.96476;5.20277;-0.373793;-0.188002;
-24.9942;1.96476;5.16539;-0.373793;-0.188002;
-24.7977;1.96476;5.12801;-0.373793;-0.188002;
-24.6012;1.96476;5.09063;-0.373793;-0.188002;
