#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
17.0911;-21.0959;27.1504;0.2;-0.186518
17.1633;-21.2824;27.3408;0.4;-0.373037
17.2355;-21.4689;27.5314;0.6;-0.559555
17.3077;-21.6554;27.7221;0.8;-0.746073
17.3798;-21.842;27.9129;1;-0.932592
17.452;-22.0285;28.1039;1.2;-1.11911
17.5242;-22.215;28.295;1.4;-1.30563
17.5964;-22.4015;28.4862;1.6;-1.49215
17.6686;-22.588;28.6775;1.8;-1.67866
17.7408;-22.7746;28.8689;2;-1.86518
17.813;-22.9611;29.0605;2.2;-2.0517
17.8851;-23.1476;29.2522;2.4;-2.23822
17.9573;-23.3341;29.444;2.6;-2.42474
18.0295;-23.5206;29.6358;2.8;-2.61126
18.1017;-23.7071;29.8278;3;-2.79777
18.1739;-23.8937;30.02;3.2;-2.98429
18.2461;-24.0802;30.2122;3.4;-3.17081
18.3183;-24.2667;30.4045;3.6;-3.35733
18.3905;-24.4532;30.5969;3.8;-3.54385
18.4626;-24.6397;30.7894;4;-3.73037
18.5348;-24.8263;30.982;4.2;-3.91688
18.607;-25.0128;31.1747;4.4;-4.1034
18.6792;-25.1993;31.3674;4.6;-4.28992
18.7514;-25.3858;31.5603;4.8;-4.47644
18.8236;-25.5723;31.7533;5;-4.66296
18.8958;-25.7589;31.9463;5.2;-4.84948
18.9679;-25.9454;32.1395;5.4;-5.03599
19.0401;-26.1319;32.3327;5.6;-5.22251
19.1123;-26.3184;32.526;5.8;-5.40903
19.1845;-26.5049;32.7194;6;-5.59555
19.2567;-26.6914;32.9128;6.2;-5.78207
19.3289;-26.878;33.1063;6.4;-5.96859
19.4011;-27.0645;33.3;6.6;-6.1551
19.4733;-27.251;33.4936;6.8;-6.34162
19.5454;-27.4375;33.6874;7;-6.52814
19.6176;-27.624;33.8812;7.2;-6.71466
19.6898;-27.8106;34.0751;7.4;-6.90118
19.762;-27.9971;34.2691;7.6;-7.0877
19.8342;-28.1836;34.4632;7.8;-7.27421
19.9064;-28.3701;34.6573;8;-7.46073
19.9786;-28.5566;34.8515;8.2;-7.64725
20.0507;-28.7431;35.0457;8.4;-7.83377
20.1229;-28.9297;35.24;8.6;-8.02029
20.1951;-29.1162;35.4344;8.8;-8.20681
20.2673;-29.3027;35.6288;9;-8.39332
